Technology,TechDetail,Metric,Parameter,ParameterDetail,Value,Units,$Year,Scenario,Year,atb_year,Description,ResourceDetail,ResourceDetail2,Source,Notes,TechDetail2
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,9664,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 5.0,Breitenbush Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 5.0,Breitenbush Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,266,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 5.0,Breitenbush Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,7,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 5.0,Breitenbush Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,8223,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 5.0,Breitenbush Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 5.0,Breitenbush Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,266,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 5.0,Breitenbush Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,38720,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,531,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,37591,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,526,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,31296,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,528,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Liquid,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,54,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,9647,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,253,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,54,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,7713,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,218,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,54,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6587,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,208,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 15.0,Crane Creek-Cove Creek area,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,44,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,7519,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,223,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,44,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6801,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,211,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,44,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6193,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,209,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Crump's HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,42,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,7535,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,223,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,42,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6814,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,211,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,42,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6201,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,210,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Hot (Borax) Lake,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,26,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,7897,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,233,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,26,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,7119,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,222,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,26,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6458,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,222,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Lee Hot Springs,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,150,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,11,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,8140,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,247,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,11,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,7698,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,242,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,11,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,7006,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,245,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 7.0,Neal HS,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,155,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,155,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,155,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,20340,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,387,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,19820,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,385,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,16895,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,388,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 25.0,Cove Fort - Sulphurdale - Vapor,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,155,C,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,155,C,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Estimated Temperature,,155,C,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6739,$/kW net,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,219,$/kW,2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Base,2018,,2018 Base Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6649,$/kW net,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,218,$/kW,2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Net Capacity,,0,(MW),2019,Moderate,2030,,2030 Moderate Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,Overnight Capital Cost,,6075,$/kW net,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,0,$/kWh,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
Geothermal,HydroBinary,Full Supply Curve,O&M Costs,,220,$/kW,2019,Advanced,2030,,2030 Advanced Scenario Full Supply Curve,ReEDS PCR | 12.0,Hot Sulphur Springs - Tuscarora,ReEDS,,
